event_id,event_name,round_id,category,result_url,rider_url,name,bib,uci_id,club,country,place,place_numeric,status,time,laps,total_in_class,finished_in_class,dns_in_class,dnf_in_class,event_country,event_date,event_url
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258911,Oscar LindSerneke Allebike CK,270,10022309475,Serneke Allebike CK,SWE,1,1.0,finished,47:18,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258912,Carl KageviKIA Cycling Team CK,271,10022297452,KIA Cycling Team CK,SWE,2,2.0,finished,48:40,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258921,Erik ZälleKvänums IF,280,10022265423,Kvänums IF,SWE,3,3.0,finished,49:28,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258922,Casper JohanssonVarbergs Mountain Bike Club,281,10022320690,Varbergs Mountain Bike Club,SWE,4,4.0,finished,50:09,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258918,Eric PedersenCK Bure,277,10022457504,CK Bure,SWE,5,5.0,finished,51:28,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258924,Viggo KarlssonVarbergs Mountain Bike Club,283,10022326148,Varbergs Mountain Bike Club,SWE,6,6.0,finished,51:43,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258920,Melker HedrénVarbergs Mountain Bike Club,279,10022324128,Varbergs Mountain Bike Club,SWE,7,7.0,finished,52:08,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258914,Axel SävenlundBorås CA,273,10060588911,Borås CA,SWE,8,8.0,finished,53:16,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258917,Simon JohanssonOK Tyr,276,10022304425,OK Tyr,SWE,9,9.0,finished,53:53,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258926,Hugo PorathTeam Ormsalva Athletic Club,285,10022589664,Team Ormsalva Athletic Club,SWE,10,10.0,finished,55:18,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258923,Gustav ThompsonGiro Cycle Club,282,10022432747,Giro Cycle Club,SWE,11,11.0,finished,55:43,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3265946,Albin HoflundCK Ringen,287,10065372424,CK Ringen,SWE,12,12.0,finished,56:04,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258927,Leo JacobssonCK Bure,286,10055678485,CK Bure,SWE,13,13.0,finished,59:39,5,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258919,Theodor AntmanFalu CK,278,10022314933,Falu CK,SWE,DNS,,DNS,,0,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258916,Anton OlarsFalu CK,275,10022597041,Falu CK,SWE,DNS,,DNS,,0,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258915,Filip MårdKIA Cycling Team CK,274,10022437801,KIA Cycling Team CK,SWE,DNS,,DNS,,0,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258913,Lukas VernerssonGiro Cycle Club,272,10022295129,Giro Cycle Club,SWE,DNS,,DNS,,0,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
7197,Svenska mästerskapen i cykelcross sön,,,https://www.sportstiming.dk/event/7197/results,https://www.sportstiming.dk/event/7197/results/3258925,Hugo HassellundIK Trasten,284,10055019794,IK Trasten,SWE,DNS,,DNS,,0,44,26,5,0,SWE,2020-01-12,https://www.sportstiming.dk/event/7197/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3258836,Isak UngerFalu CK,200,10081410868,Falu CK,SWE,1,1.0,finished,20:43,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3258837,Elias LandhFalu CK,201,10080959315,Falu CK,SWE,2,2.0,finished,20:45,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3258840,Oscar LorentssonAnderstorps OK,204,10082523540,Anderstorps OK,SWE,3,3.0,finished,20:48,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3258839,Alvin LingmerthEksjö CK,203,10065344941,Eksjö CK,SWE,4,4.0,finished,21:02,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3258844,Viggo RudklintCK Master,208,10062276610,CK Master,SWE,5,5.0,finished,21:35,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3258838,Oliver AndersenMTB Täby Mountainbikeklubb,202,10097325134,MTB Täby Mountainbikeklubb,SWE,6,6.0,finished,21:58,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3264996,Albin MinforsIK Trasten,213,,IK Trasten,SWE,7,7.0,finished,22:12,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3258841,Valdemar Carlsson SteenBorås CA,205,10081413191,Borås CA,SWE,8,8.0,finished,22:26,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3258843,Oscar LövgrenIK Hakarpspojkarna,207,10022571375,IK Hakarpspojkarna,SWE,9,9.0,finished,24:15,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3258845,Leo KjellbergCK Master,209,10079718927,CK Master,SWE,10,10.0,finished,24:28,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3258842,Edward LöfmanMTB Täby Mountainbikeklubb,206,10099451858,MTB Täby Mountainbikeklubb,SWE,11,11.0,finished,25:16,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3258846,Filip HedeåsVarbergs Mountain Bike Club,210,10022561372,Varbergs Mountain Bike Club,SWE,12,12.0,finished,27:12,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3264995,Aron DahlbergIK Trasten,212,10055689906,IK Trasten,SWE,13,13.0,finished,29:56,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6890,Svenska mästerskapen i cykelcross lör,,,https://www.sportstiming.dk/event/6890/results,https://www.sportstiming.dk/event/6890/results/3258847,Hugo KjellbergCK Master,211,10092496049,CK Master,SWE,14,14.0,finished,32:12,2,42,28,0,0,SWE,2020-01-11,https://www.sportstiming.dk/event/6890/results
6936,Allebike Serneke CX SWE Cup,,,https://www.sportstiming.dk/event/6936/results,#,Oscar LorentssonAnderstorps Orienteringsklubb,4,100 825 235 40,Anderstorps Orienteringsklubb,SWE,1,1.0,finished,22:15,2,25,16,1,0,SWE,2019-12-08,https://www.sportstiming.dk/event/6936/results
6936,Allebike Serneke CX SWE Cup,,,https://www.sportstiming.dk/event/6936/results,#,Alvin LingmerthEksjö Cykelklubb,2,100 653 449 41,Eksjö Cykelklubb,SWE,2,2.0,finished,22:24,2,25,16,1,0,SWE,2019-12-08,https://www.sportstiming.dk/event/6936/results
6936,Allebike Serneke CX SWE Cup,,,https://www.sportstiming.dk/event/6936/results,#,Elias LandhMTB Täby Mountainbikeklubb,3,100 809 593 15,MTB Täby Mountainbikeklubb,SWE,3,3.0,finished,23:12,2,25,16,1,0,SWE,2019-12-08,https://www.sportstiming.dk/event/6936/results
6936,Allebike Serneke CX SWE Cup,,,https://www.sportstiming.dk/event/6936/results,#,Valdemar Carlsson SteenBorås Cykelamatörer,5,100 814 131 91,Borås Cykelamatörer,SWE,4,4.0,finished,24:02,2,25,16,1,0,SWE,2019-12-08,https://www.sportstiming.dk/event/6936/results
6936,Allebike Serneke CX SWE Cup,,,https://www.sportstiming.dk/event/6936/results,#,Oliver AndersenMTB Täby Mountainbikeklubb,1,100 973 251 34,MTB Täby Mountainbikeklubb,SWE,5,5.0,finished,24:23,2,25,16,1,0,SWE,2019-12-08,https://www.sportstiming.dk/event/6936/results
6936,Allebike Serneke CX SWE Cup,,,https://www.sportstiming.dk/event/6936/results,#,Benjamin TuressonSkövde Cykelklubb,7,100 815 406 08,Skövde Cykelklubb,SWE,6,6.0,finished,24:38,2,25,16,1,0,SWE,2019-12-08,https://www.sportstiming.dk/event/6936/results
6936,Allebike Serneke CX SWE Cup,,,https://www.sportstiming.dk/event/6936/results,#,Emanuel AlvefloAlingsås Sportsclub,8,100 806 718 50,Alingsås Sportsclub,SWE,7,7.0,finished,28:22,2,25,16,1,0,SWE,2019-12-08,https://www.sportstiming.dk/event/6936/results
6936,Allebike Serneke CX SWE Cup,,,https://www.sportstiming.dk/event/6936/results,#,Isak SävenlundBorås CA,9,,Borås CA,SWE,8,8.0,finished,28:56,2,25,16,1,0,SWE,2019-12-08,https://www.sportstiming.dk/event/6936/results
6936,Allebike Serneke CX SWE Cup,,,https://www.sportstiming.dk/event/6936/results,#,Leo KjellbergCykelklubben Master,6,100 797 189 27,Cykelklubben Master,SWE,DNS,,DNS,,0,25,16,1,0,SWE,2019-12-08,https://www.sportstiming.dk/event/6936/results
6935,Allebike Bliz CX-Pokalen,,,https://www.sportstiming.dk/event/6935/results,#,Elias Landh,1,100 809 593 15,,SWE,1,1.0,finished,21:02,2,29,27,1,1,SWE,2019-12-07,https://www.sportstiming.dk/event/6935/results
6935,Allebike Bliz CX-Pokalen,,,https://www.sportstiming.dk/event/6935/results,#,Alvin Lingmerth,7,100 653 449 41,,SWE,2,2.0,finished,21:13,2,29,27,1,1,SWE,2019-12-07,https://www.sportstiming.dk/event/6935/results
6935,Allebike Bliz CX-Pokalen,,,https://www.sportstiming.dk/event/6935/results,#,Oscar Lorentsson,3,100 825 235 40,,SWE,3,3.0,finished,21:19,2,29,27,1,1,SWE,2019-12-07,https://www.sportstiming.dk/event/6935/results
6935,Allebike Bliz CX-Pokalen,,,https://www.sportstiming.dk/event/6935/results,#,Oliver Andersen,2,100 973 251 34,,SWE,4,4.0,finished,21:36,2,29,27,1,1,SWE,2019-12-07,https://www.sportstiming.dk/event/6935/results
6935,Allebike Bliz CX-Pokalen,,,https://www.sportstiming.dk/event/6935/results,#,Albin Minfors,9,100 542 073 21,,SWE,5,5.0,finished,22:39,2,29,27,1,1,SWE,2019-12-07,https://www.sportstiming.dk/event/6935/results
6935,Allebike Bliz CX-Pokalen,,,https://www.sportstiming.dk/event/6935/results,#,Benjamin Turesson,6,100 815 406 08,,SWE,6,6.0,finished,22:49,2,29,27,1,1,SWE,2019-12-07,https://www.sportstiming.dk/event/6935/results
6935,Allebike Bliz CX-Pokalen,,,https://www.sportstiming.dk/event/6935/results,#,Hampus Färnström,10,,,SWE,7,7.0,finished,23:16,2,29,27,1,1,SWE,2019-12-07,https://www.sportstiming.dk/event/6935/results
6935,Allebike Bliz CX-Pokalen,,,https://www.sportstiming.dk/event/6935/results,#,Valdemar Carlsson Steen,4,100 814 131 91,,SWE,8,8.0,finished,23:23,2,29,27,1,1,SWE,2019-12-07,https://www.sportstiming.dk/event/6935/results
6935,Allebike Bliz CX-Pokalen,,,https://www.sportstiming.dk/event/6935/results,#,Aron Dahlberg,5,100 556 899 06,,SWE,9,9.0,finished,28:38,2,29,27,1,1,SWE,2019-12-07,https://www.sportstiming.dk/event/6935/results
6935,Allebike Bliz CX-Pokalen,,,https://www.sportstiming.dk/event/6935/results,#,Sune Lindgren,11,,,SWE,DNF,,DNF,,0,29,27,1,1,SWE,2019-12-07,https://www.sportstiming.dk/event/6935/results
6935,Allebike Bliz CX-Pokalen,,,https://www.sportstiming.dk/event/6935/results,#,Leo Kjellberg,8,100 797 189 27,,SWE,DNS,,DNS,,0,29,27,1,1,SWE,2019-12-07,https://www.sportstiming.dk/event/6935/results
