event_id,event_name,round_id,category,result_url,rider_url,name,bib,uci_id,club,country,place,place_numeric,status,time,laps,total_in_class,finished_in_class,dns_in_class,dnf_in_class,event_country,event_date,event_url
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,#,Idriss HamdiCCCC,5,,CCCC,BEL,1,1.0,finished,46:44,15,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:06,CCCC,,2:55,3:20,KLUBB/FÖRETAGGENOMSNITTLIGSNABBASTELÅNGSAMMASTECCCC3:062:553:20,306255320.0,finished,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,2:55,3:06,,3:20,,CCCC,,CCCC,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,#,Jens Christian DichDBC Ballerup,8,,DBC Ballerup,DEN,2,2.0,finished,45:19,14,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:14,DBC Ballerup,,3:00,3:23,KLUBB/FÖRETAGGENOMSNITTLIGSNABBASTELÅNGSAMMASTEDBC BALLERUP3:143:003:23,314300323.0,finished,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:00,3:14,,3:23,,DBC BALLERUP,,DBC BALLERUP,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,#,Mihaly BakiNBCK,11,,NBCK,HUN,3,3.0,finished,46:12,13,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:33,NBCK,,3:13,3:51,KLUBB/FÖRETAGGENOMSNITTLIGSNABBASTELÅNGSAMMASTENBCK3:333:133:51,333313351.0,finished,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:13,3:33,,3:51,,NBCK,,NBCK,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,#,Claus AnkjærgaardNørrebro Cykleklub,3,,Nørrebro Cykleklub,DEN,4,4.0,finished,47:17,13,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:38,Nørrebro Cykleklub,,3:26,3:44,KLUBB/FÖRETAGGENOMSNITTLIGSNABBASTELÅNGSAMMASTENØRREBRO CYKLEKLUB3:383:263:44,338326344.0,finished,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:26,3:38,,3:44,,NØRREBRO CYKLEKLUB,,NØRREBRO CYKLEKLUB,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,#,Nicoline NicolajsenICC Copenhagen,14,,ICC Copenhagen,DEN,5,5.0,finished,46:58,12,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:54,ICC Copenhagen,,3:47,4:03,KLUBB/FÖRETAGGENOMSNITTLIGSNABBASTELÅNGSAMMASTEICC COPENHAGEN3:543:474:03,354347403.0,finished,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:47,3:54,,4:03,,ICC COPENHAGEN,,ICC COPENHAGEN,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,#,Pernille Koch,7,,,DEN,6,6.0,finished,45:22,11,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,4:07,-,,4:00,4:35,KLUBB/FÖRETAGGENOMSNITTLIGSNABBASTELÅNGSAMMASTE-4:074:004:35,407400435.0,finished,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,4:00,4:07,,4:35,,-,,-,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,#,isidore De souza,4,,,FRA,7,7.0,finished,47:09,11,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,4:17,-,,3:51,4:58,KLUBB/FÖRETAGGENOMSNITTLIGSNABBASTELÅNGSAMMASTE-4:173:514:58,417351458.0,finished,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:51,4:17,,4:58,,-,,-,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,#,Alicia RegodonUNCity,16,,UNCity,DEN,8,8.0,finished,47:46,10,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,4:46,UNCity,,4:34,4:57,KLUBB/FÖRETAGGENOMSNITTLIGSNABBASTELÅNGSAMMASTEUNCITY4:464:344:57,446434457.0,finished,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,4:34,4:46,,4:57,,UNCITY,,UNCITY,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,#,Cecilie BjerrumICC Copenhagen,15,,ICC Copenhagen,DEN,9,9.0,finished,48:32,10,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,4:51,ICC Copenhagen,,4:32,5:54,KLUBB/FÖRETAGGENOMSNITTLIGSNABBASTELÅNGSAMMASTEICC COPENHAGEN4:514:325:54,451432554.0,finished,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,4:32,4:51,,5:54,,ICC COPENHAGEN,,ICC COPENHAGEN,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,#,Sandro Daniele,12,,,ITA,10,10.0,finished,,9,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:57,-,,3:48,4:17,KLUBB/FÖRETAGGENOMSNITTLIGSNABBASTELÅNGSAMMASTE-3:573:484:17,357348417.0,finished,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:48,3:57,,4:17,,-,,-,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,#,Jonas BayhICC Copenhagen,17,,ICC Copenhagen,DEN,11,11.0,finished,,3,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:36,ICC Copenhagen,,3:26,3:48,KLUBB/FÖRETAGGENOMSNITTLIGSNABBASTELÅNGSAMMASTEICC COPENHAGEN3:363:263:48,336326348.0,finished,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17204,Pas Normal Studios Cyclocross,,,https://www.sportstiming.dk/event/17204/results,,3:26,3:36,,3:48,,ICC COPENHAGEN,,ICC COPENHAGEN,,,33,22,0,0,DEN,2026-03-01,https://www.sportstiming.dk/event/17204/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,https://www.sportstiming.dk/event/17539/results/7917900,Thorleif Tejlmand RasmussenHolte MTB Klub,324,10141207126,Holte MTB KlubHolte MTB Klub,DEN,1,1.0,finished,37:38,5,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,7:17,Holte MTB Klub,7:08,20,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEPOÄNGHOLTE MTB KLUB7:177:087:4020,71770874020.0,finished,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,7:08,7:17,7:40,,,HOLTE MTB KLUB,,HOLTE MTB KLUB,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,https://www.sportstiming.dk/event/17539/results/7917397,Oscar Munkholm He AndersenGreve Cykle Club,338,10156792501,Greve Cykle ClubGreve Cykle Club,DEN,2,2.0,finished,39:11,4,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,9:29,Greve Cykle Club,9:05,18,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEPOÄNGGREVE CYKLE CLUB9:299:059:4918,92990594918.0,finished,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,9:05,9:29,9:49,,,GREVE CYKLE CLUB,,GREVE CYKLE CLUB,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,https://www.sportstiming.dk/event/17539/results/7922697,Malthe Akkerman SchacksenHammel Cykle Klub,301,10152083149,Hammel Cykle KlubHammel Cykle Klub,DEN,3,3.0,finished,40:46,4,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,9:53,Hammel Cykle Klub,9:13,16,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEPOÄNGHAMMEL CYKLE KLUB9:539:1310:4716,953913104716.0,finished,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,9:13,9:53,10:47,,,HAMMEL CYKLE KLUB,,HAMMEL CYKLE KLUB,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,https://www.sportstiming.dk/event/17539/results/7917086,Valdemar Broeng NielsenEsbjerg Cykle Ring Sport af 1919,321,10169895278,Esbjerg Cykle Ring Sport af 191.Esbjerg Cykle Ring S.,DEN,4,4.0,finished,44:11,4,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,10:43,Esbjerg Cykle Ring Sport af 191.,9:52,1,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEPOÄNGESBJERG CYKLE RING SPORT AF 191.10:439:5211:161,191104395211161.0,finished,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,9:52,10:43,11:16,,,ESBJERG CYKLE RING SPORT AF 191.,191.0,finished,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,https://www.sportstiming.dk/event/17539/results/7917899,Valdemar Tejlmand RasmussenHolte MTB Klub,336,10167751073,Holte MTB KlubHolte MTB Klub,DEN,5,5.0,finished,44:51,4,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,10:54,Holte MTB Klub,9:29,1,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEPOÄNGHOLTE MTB KLUB10:549:2912:211,105492912211.0,finished,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,9:29,10:54,12:21,,,HOLTE MTB KLUB,,HOLTE MTB KLUB,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,https://www.sportstiming.dk/event/17539/results/7917047,Sejer BankeCykling Odense,316,10153900685,Cykling OdenseCykling Odense,DEN,6,6.0,finished,36:25,3,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,11:43,Cykling Odense,10:44,1,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEPOÄNGCYKLING ODENSE11:4310:4412:571,1143104412571.0,finished,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,10:44,11:43,12:57,,,CYKLING ODENSE,,CYKLING ODENSE,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,https://www.sportstiming.dk/event/17539/results/7917556,Kalle Søgaard StrandbyEsbjerg Cykle Ring Sport af 1919,323,10159270950,Esbjerg Cykle Ring Sport af 191.Esbjerg Cykle Ring S.,DEN,7,7.0,finished,36:49,3,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,11:48,Esbjerg Cykle Ring Sport af 191.,11:11,1,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEPOÄNGESBJERG CYKLE RING SPORT AF 191.11:4811:1112:571,1911148111112571.0,finished,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,11:11,11:48,12:57,,,ESBJERG CYKLE RING SPORT AF 191.,191.0,finished,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,https://www.sportstiming.dk/event/17539/results/7918332,Villads KjærHerning Cykle Klub,319,10170258020,Herning Cykle KlubHerning Cykle Klub,DEN,8,8.0,finished,48:48,3,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,15:49,Herning Cykle Klub,13:58,1,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEPOÄNGHERNING CYKLE KLUB15:4913:5816:491,1549135816491.0,finished,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17539,Challenge Cross-Cup VI Vejen,,,https://www.sportstiming.dk/event/17539/results,,13:58,15:49,16:49,,,HERNING CYKLE KLUB,,HERNING CYKLE KLUB,,,24,18,0,0,DEN,2026-01-18,https://www.sportstiming.dk/event/17539/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,https://www.sportstiming.dk/event/17095/results/7890695,Daniel Weis NielsenBHS - PL Beton Bornholm,2,10051489200,BHS - PL Beton BornholmBHS - PL Beton Bornh.,DEN,1,1.0,finished,1:03:46,10,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:12,BHS - PL Beton Bornholm,6:07,BHS - PL Beton Bornholm,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEBHS - PL BETON BORNHOLM6:126:076:19,612607619.0,finished,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:07,6:12,6:19,,,BHS - PL BETON BORNHOLM,,BHS - PL BETON BORNHOLM,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,https://www.sportstiming.dk/event/17095/results/7900907,Sebastian Fini JuulMONDRAKER FACTORY RACING,16,10008129590,MONDRAKER FACTORY RACINGMONDRAKER FACTORY RA.,DEN,2,2.0,finished,1:04:08,10,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:14,MONDRAKER FACTORY RACING,6:07,MONDRAKER FACTORY RACING,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEMONDRAKER FACTORY RACING6:146:076:21,614607621.0,finished,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:07,6:14,6:21,,,MONDRAKER FACTORY RACING,,MONDRAKER FACTORY RACING,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,https://www.sportstiming.dk/event/17095/results/7850879,Bailey GroenendaalWV Schijnder,1,10022873085,WV SchijnderWV Schijnder,DEN,3,3.0,finished,1:04:12,10,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:15,WV Schijnder,6:06,WV Schijnder,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEWV SCHIJNDER6:156:066:22,615606622.0,finished,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:06,6:15,6:22,,,WV SCHIJNDER,,WV SCHIJNDER,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,https://www.sportstiming.dk/event/17095/results/7878155,Mads Schulz JørgensenBHS - PL Beton Bornholm,4,10036595656,BHS - PL Beton BornholmBHS - PL Beton Bornh.,DEN,4,4.0,finished,1:05:41,10,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:23,BHS - PL Beton Bornholm,6:15,BHS - PL Beton Bornholm,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEBHS - PL BETON BORNHOLM6:236:156:32,623615632.0,finished,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:15,6:23,6:32,,,BHS - PL BETON BORNHOLM,,BHS - PL BETON BORNHOLM,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,https://www.sportstiming.dk/event/17095/results/7897641,Karl-Erik RosendahlARBÖ On-Fahrrad,3,10055184492,ARBÖ On-FahrradARBÖ On-Fahrrad,DEN,5,5.0,finished,1:05:47,10,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:24,ARBÖ On-Fahrrad,6:15,ARBÖ On-Fahrrad,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEARBÖ ON-FAHRRAD6:246:156:30,624615630.0,finished,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:15,6:24,6:30,,,ARBÖ ON-FAHRRAD,,ARBÖ ON-FAHRRAD,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,https://www.sportstiming.dk/event/17095/results/7893636,Jonas Posselt GamborgHammel Cykle Klub,5,10057176329,Hammel Cykle KlubHammel Cykle Klub,DEN,6,6.0,finished,1:06:51,10,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:30,Hammel Cykle Klub,6:22,Hammel Cykle Klub,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEHAMMEL CYKLE KLUB6:306:226:41,630622641.0,finished,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:22,6:30,6:41,,,HAMMEL CYKLE KLUB,,HAMMEL CYKLE KLUB,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,https://www.sportstiming.dk/event/17095/results/7902933,Kristian Østergaard AndersenmiKKen Cycling,25,10053148607,miKKen CyclingmiKKen Cycling,DEN,7,7.0,finished,1:06:54,10,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:30,miKKen Cycling,6:25,miKKen Cycling,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEMIKKEN CYCLING6:306:256:37,630625637.0,finished,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:25,6:30,6:37,,,MIKKEN CYCLING,,MIKKEN CYCLING,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,https://www.sportstiming.dk/event/17095/results/7901154,Morten ÖrnhagenCykle Klubben Aarhus,12,10116173951,Cykle Klubben AarhusCykle Klubben Aarhus,DEN,8,8.0,finished,1:07:46,10,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:36,Cykle Klubben Aarhus,6:22,Cykle Klubben Aarhus,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTECYKLE KLUBBEN AARHUS6:366:226:49,636622649.0,finished,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:22,6:36,6:49,,,CYKLE KLUBBEN AARHUS,,CYKLE KLUBBEN AARHUS,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,https://www.sportstiming.dk/event/17095/results/7893476,Mikkel JørgensenCeramicspeed Racing p/b Aros Forsikring,17,10055116188,Ceramicspeed Racing p/b Aros Fo.Ceramicspeed Racing .,DEN,9,9.0,finished,1:03:52,9,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,https://www.sportstiming.dk/event/17095/results/7902388,Casper IngerslevCykle Klubben Aarhus,26,10107715854,Cykle Klubben AarhusCykle Klubben Aarhus,DEN,10,10.0,finished,1:03:53,9,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:54,Cykle Klubben Aarhus,6:27,Cykle Klubben Aarhus,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTECYKLE KLUBBEN AARHUS6:546:277:21,654627721.0,finished,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:27,6:54,7:21,,,CYKLE KLUBBEN AARHUS,,CYKLE KLUBBEN AARHUS,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,https://www.sportstiming.dk/event/17095/results/7906274,Asbjørn Siig BuusRold Skov MTB,24,10119731326,Rold Skov MTBRold Skov MTB,DEN,11,11.0,finished,1:04:15,9,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:55,Rold Skov MTB,6:45,Rold Skov MTB,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEROLD SKOV MTB6:556:457:05,655645705.0,finished,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:45,6:55,7:05,,,ROLD SKOV MTB,,ROLD SKOV MTB,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,https://www.sportstiming.dk/event/17095/results/7899346,Oliver Friis SørensenAarhus MTB,10,10015414290,Aarhus MTBAarhus MTB,DEN,12,12.0,finished,1:04:20,9,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:56,Aarhus MTB,6:49,Aarhus MTB,,KLUBBGENOMSNITTLIGSNABBASTELÅNGSAMMASTEAARHUS MTB6:566:497:05,656649705.0,finished,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
17095,DM Cyklecross Skive sön,,,https://www.sportstiming.dk/event/17095/results,,6:49,6:56,7:05,,,AARHUS MTB,,AARHUS MTB,,,79,51,0,2,DEN,2026-01-11,https://www.sportstiming.dk/event/17095/results
